id,cluster,accident_year,latitude,longitude,n_serious,n_fatal,danger_rank,gmaps_link,date,time,junction_detail,junction_control
200001PL00793,75,2000,51.486601,-0.036138,1,0,39.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486601+-0.036138,2000-07-26,07:10,T or staggered junction,Give way or uncontrolled
200601PL60794,75,2006,51.486876,-0.036414,1,0,39.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486876+-0.036414,2006-09-28,19:45,T or staggered junction,Give way or uncontrolled
200701PL60133,75,2007,51.486786,-0.036418,1,0,39.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486786+-0.036418,2007-02-27,09:08,T or staggered junction,Give way or uncontrolled
200701PL60514,75,2007,51.486691,-0.036134,1,0,39.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486691+-0.036134,2007-11-14,08:00,T or staggered junction,Give way or uncontrolled
201001PL60387,75,2010,51.486601,-0.036138,1,0,39.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486601+-0.036138,2010-06-15,06:43,T or staggered junction,Give way or uncontrolled
201101PL60171,75,2011,51.486694,-0.036278,1,0,39.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486694+-0.036278,2011-03-03,07:38,T or staggered junction,Give way or uncontrolled
201201PL60227,75,2012,51.486694,-0.036278,1,0,39.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486694+-0.036278,2012-04-17,07:00,T or staggered junction,Give way or uncontrolled
2018010112229,75,2018,51.486749,-0.036273,1,0,39.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486749+-0.036273,2018-06-05,08:45,T or staggered junction,Give way or uncontrolled
2019010220041,75,2019,51.486756,-0.036172,1,0,39.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486756+-0.036172,2019-11-22,09:15,T or staggered junction,Give way or uncontrolled
200201MM00763,198,2002,51.471804,-0.093075,1,0,40.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.471804+-0.093075,2002-01-12,21:45,Crossroads,Auto traffic signal
200301MM00779,198,2003,51.471534,-0.093086,1,0,40.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.471534+-0.093086,2003-06-13,19:00,T or staggered junction,Give way or uncontrolled
200601MM71189,198,2006,51.471898,-0.093359,1,0,40.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.471898+-0.093359,2006-12-22,17:54,T or staggered junction,Auto traffic signal
201001MM70793,198,2010,51.471633,-0.093658,1,0,40.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.471633+-0.093658,2010-09-13,21:45,T or staggered junction,Give way or uncontrolled
201001MM71016,198,2010,51.471894,-0.093071,1,0,40.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.471894+-0.093071,2010-10-28,18:10,Crossroads,Auto traffic signal
201301TB00000,198,2013,51.471899,-0.09336,1,0,40.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.471899+-0.09336,2013-01-21,10:55,Crossroads,Auto traffic signal
2016010019185,198,2016,51.471546,-0.093806,1,0,40.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.471546+-0.093806,2016-09-09,09:43,T or staggered junction,Give way or uncontrolled
201601MM70125,198,2016,51.471989,-0.093356,1,0,40.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.471989+-0.093356,2016-01-20,15:00,T or staggered junction,Auto traffic signal
2018010106049,198,2018,51.472129,-0.093059,1,0,40.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.472129+-0.093059,2018-05-05,09:45,More than 4 arms (not roundabout),Auto traffic signal
200001HT00743,41,2000,51.527086,-0.058761,1,0,41.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.527086+-0.058761,2000-08-07,23:02,T or staggered junction,Give way or uncontrolled
200401TC01084,41,2004,51.527157,-0.057604,0,1,41.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.527157+-0.057604,2004-12-18,23:56,T or staggered junction,Give way or uncontrolled
200501TC00298,41,2005,51.527166,-0.05818,1,0,41.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.527166+-0.05818,2005-07-23,23:00,T or staggered junction,Auto traffic signal
200701HT64135,41,2007,51.527003,-0.059197,1,0,41.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.527003+-0.059197,2007-06-03,15:30,T or staggered junction,Give way or uncontrolled
200901HT20183,41,2009,51.526921,-0.059633,1,0,41.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.526921+-0.059633,2009-04-07,18:30,T or staggered junction,Give way or uncontrolled
201601HT20766,41,2016,51.527077,-0.058185,1,0,41.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.527077+-0.058185,2016-08-09,22:30,Crossroads,Give way or uncontrolled
2017010049363,41,2017,51.526976,-0.059627,1,0,41.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.526976+-0.059627,2017-07-19,22:15,T or staggered junction,Give way or uncontrolled
2017010063381,41,2017,51.526888,-0.059775,1,0,41.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.526888+-0.059775,2017-10-08,13:30,Slip road,Auto traffic signal
200001MM00595,57,2000,51.497086,-0.099368,1,0,42.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.497086+-0.099368,2000-05-23,15:00,T or staggered junction,Give way or uncontrolled
200101MM00923,57,2001,51.497086,-0.099368,1,0,42.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.497086+-0.099368,2001-07-17,07:00,T or staggered junction,Give way or uncontrolled
200301MM01316,57,2003,51.497086,-0.099368,1,0,42.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.497086+-0.099368,2003-11-04,23:25,T or staggered junction,Give way or uncontrolled
200601MM70854,57,2006,51.497086,-0.099368,1,0,42.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.497086+-0.099368,2006-09-20,15:11,T or staggered junction,Give way or uncontrolled
200901MM70618,57,2009,51.497086,-0.099368,1,0,42.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.497086+-0.099368,2009-08-10,09:30,T or staggered junction,Give way or uncontrolled
200901MM70862,57,2009,51.497086,-0.099368,1,0,42.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.497086+-0.099368,2009-10-09,07:30,T or staggered junction,Give way or uncontrolled
201201TB00139,57,2012,51.497086,-0.099368,1,0,42.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.497086+-0.099368,2012-02-06,06:50,T or staggered junction,Auto traffic signal
201201TB00999,57,2012,51.497086,-0.099368,1,0,42.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.497086+-0.099368,2012-09-27,17:00,T or staggered junction,Give way or uncontrolled
201301MM70518,57,2013,51.497086,-0.099368,1,0,42.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.497086+-0.099368,2013-06-20,13:00,T or staggered junction,Give way or uncontrolled
2020010270033,57,2020,51.497185,-0.09926,1,0,42.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.497185+-0.09926,2020-09-25,07:00,T or staggered junction,Give way or uncontrolled
200701BS70422,368,2007,51.522078,-0.201539,1,0,43.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.522078+-0.201539,2007-08-14,09:15,T or staggered junction,Give way or uncontrolled
200701BS70575,368,2007,51.522078,-0.201539,1,0,43.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.522078+-0.201539,2007-10-23,07:05,T or staggered junction,Give way or uncontrolled
201101CW11652,368,2011,51.521988,-0.201543,1,0,43.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.521988+-0.201543,2011-08-15,23:40,T or staggered junction,Give way or uncontrolled
201101CW11983,368,2011,51.522168,-0.201536,1,0,43.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.522168+-0.201536,2011-10-08,09:21,T or staggered junction,Give way or uncontrolled
201201CW10831,368,2012,51.521988,-0.201543,1,0,43.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.521988+-0.201543,2012-06-25,18:31,T or staggered junction,Give way or uncontrolled
2018010120489,368,2018,51.521862,-0.2014,1,0,43.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.521862+-0.2014,2018-07-11,08:50,T or staggered junction,unknown (self reported)
2019010179025,368,2019,51.522159,-0.201461,1,0,43.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.522159+-0.201461,2019-05-03,01:03,T or staggered junction,unknown (self reported)
2020010246932,368,2020,51.522161,-0.201576,1,0,43.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.522161+-0.201576,2020-05-06,14:25,T or staggered junction,Give way or uncontrolled
200001HT00245,38,2000,51.519769,-0.056765,1,0,44.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.519769+-0.056765,2000-03-25,14:14,More than 4 arms (not roundabout),Auto traffic signal
200501HT20331,38,2005,51.519759,-0.056189,1,0,44.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.519759+-0.056189,2005-05-12,15:30,Crossroads,Auto traffic signal
200701HT20342,38,2007,51.519769,-0.056765,1,0,44.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.519769+-0.056765,2007-04-24,19:15,Crossroads,Auto traffic signal
201001HT20111,38,2010,51.519764,-0.056477,1,0,44.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.519764+-0.056477,2010-01-02,22:20,Crossroads,Auto traffic signal
201101TA01631,38,2011,51.519764,-0.056477,1,0,44.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.519764+-0.056477,2011-10-14,17:15,Crossroads,Auto traffic signal
201201TA00566,38,2012,51.519764,-0.056477,1,0,44.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.519764+-0.056477,2012-07-02,23:15,Crossroads,Auto traffic signal
201301HT20794,38,2013,51.519764,-0.056478,1,0,44.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.519764+-0.056478,2013-10-09,19:35,Crossroads,Auto traffic signal
2017010030647,38,2017,51.51999,-0.055888,1,0,44.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.51999+-0.055888,2017-03-29,11:50,T or staggered junction,Give way or uncontrolled
2020010255161,38,2020,51.519756,-0.056475,1,0,44.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.519756+-0.056475,2020-07-06,17:25,Crossroads,Give way or uncontrolled
200701LX50416,402,2007,51.493927,-0.120965,1,0,45.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.493927+-0.120965,2007-09-17,07:50,Roundabout,Give way or uncontrolled
200701TE00116,402,2007,51.494371,-0.120658,1,0,45.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.494371+-0.120658,2007-05-08,06:25,Roundabout,Give way or uncontrolled
200901LX51106,402,2009,51.494019,-0.121105,1,0,45.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.494019+-0.121105,2009-11-24,08:49,Roundabout,Auto traffic signal
201201LX50542,402,2012,51.494461,-0.120654,1,0,45.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.494461+-0.120654,2012-07-20,04:40,Roundabout,Give way or uncontrolled
201301LX51060,402,2013,51.494466,-0.120943,1,0,45.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.494466+-0.120943,2013-10-09,16:25,Roundabout,Give way or uncontrolled
2018010112511,402,2018,51.494346,-0.121233,1,0,45.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.494346+-0.121233,2018-06-06,08:30,Roundabout,Auto traffic signal
2018010137617,402,2018,51.494517,-0.120649,1,0,45.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.494517+-0.120649,2018-10-01,15:30,Roundabout,Auto traffic signal
2019010199546,402,2019,51.494553,-0.120648,1,0,45.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.494553+-0.120648,2019-08-14,07:17,Roundabout,unknown (self reported)
200401LX50138,272,2004,51.498825,-0.112407,1,0,46.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.498825+-0.112407,2004-05-06,19:40,More than 4 arms (not roundabout),Auto traffic signal
200801LX50544,272,2008,51.498558,-0.112562,1,0,46.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.498558+-0.112562,2008-07-25,19:55,More than 4 arms (not roundabout),Auto traffic signal
201201LX50321,272,2012,51.498827,-0.112551,1,0,46.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.498827+-0.112551,2012-03-30,08:53,Crossroads,Auto traffic signal
201201LX50348,272,2012,51.49883,-0.112694,1,0,46.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.49883+-0.112694,2012-05-14,07:45,More than 4 arms (not roundabout),Auto traffic signal
201301MM71054,272,2013,51.498828,-0.112551,1,0,46.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.498828+-0.112551,2013-12-20,08:10,Crossroads,Auto traffic signal
201401LX51424,272,2014,51.498828,-0.112551,1,0,46.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.498828+-0.112551,2014-12-17,09:25,Crossroads,Auto traffic signal
2017010042228,272,2017,51.498429,-0.112276,1,0,46.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.498429+-0.112276,2017-06-10,08:40,T or staggered junction,Auto traffic signal
2020010270991,272,2020,51.498873,-0.112459,1,0,46.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.498873+-0.112459,2020-09-30,13:55,Crossroads,Auto traffic signal
200301DM00694,214,2003,51.500941,-0.126583,1,0,47.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.500941+-0.126583,2003-03-17,08:30,Crossroads,Auto traffic signal
200301DM01638,214,2003,51.500939,-0.12644,1,0,47.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.500939+-0.12644,2003-10-17,21:00,Crossroads,Auto traffic signal
200501CW10989,214,2005,51.500754,-0.126159,1,0,47.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.500754+-0.126159,2005-07-19,09:10,Crossroads,Auto traffic signal
200701CW10704,214,2007,51.50084,-0.125867,1,0,47.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.50084+-0.125867,2007-06-01,22:11,Crossroads,Auto traffic signal
201001TA00183,214,2010,51.500939,-0.12644,1,0,47.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.500939+-0.12644,2010-07-27,11:00,Crossroads,Auto traffic signal
201101CW10765,214,2011,51.500752,-0.126015,1,0,47.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.500752+-0.126015,2011-05-05,20:46,Crossroads,Auto traffic signal
201301CW11237,214,2013,51.500845,-0.126156,1,0,47.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.500845+-0.126156,2013-09-10,16:20,Crossroads,Auto traffic signal
201401CW10209,214,2014,51.501024,-0.126148,1,0,47.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.501024+-0.126148,2014-02-26,23:01,Crossroads,Auto traffic signal
201501CW11280,214,2015,51.501083,-0.126456,1,0,47.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.501083+-0.126456,2015-08-27,08:57,Crossroads,Auto traffic signal
200001CP00328,13,2000,51.510818,-0.08669,1,0,48.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510818+-0.08669,2000-08-15,17:25,More than 4 arms (not roundabout),Auto traffic signal
200301CP00121,13,2003,51.510818,-0.08669,1,0,48.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510818+-0.08669,2003-06-04,16:00,More than 4 arms (not roundabout),Auto traffic signal
200701CP00235,13,2007,51.510915,-0.087119,1,0,48.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510915+-0.087119,2007-09-06,08:30,T or staggered junction,Auto traffic signal
200801CP00130,13,2008,51.510821,-0.086834,1,0,48.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510821+-0.086834,2008-06-06,16:36,More than 4 arms (not roundabout),Auto traffic signal
201101CP00036,13,2011,51.510731,-0.086838,1,0,48.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510731+-0.086838,2011-01-04,19:00,T or staggered junction,Auto traffic signal
201201CP00301,13,2012,51.510818,-0.08669,1,0,48.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.510818+-0.08669,2012-09-12,18:55,Other junction,Auto traffic signal
201501CP00132,13,2015,51.511064,-0.087424,1,0,48.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.511064+-0.087424,2015-05-23,14:15,T or staggered junction,Auto traffic signal
201501CP00259,13,2015,51.511059,-0.087136,1,0,48.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.511059+-0.087136,2015-10-02,08:30,Crossroads,Auto traffic signal
2016480062456,13,2016,51.511096,-0.087112,1,0,48.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.511096+-0.087112,2016-04-12,17:18,Other junction,Auto traffic signal
201201TA00918,520,2012,51.535385,-0.0822,1,0,49.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.535385+-0.0822,2012-11-01,12:03,Roundabout,Give way or uncontrolled
2016010003083,520,2016,51.535298,-0.082348,1,0,49.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.535298+-0.082348,2016-11-09,18:30,Crossroads,Give way or uncontrolled
2017010026440,520,2017,51.535533,-0.082334,1,0,49.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.535533+-0.082334,2017-03-19,16:10,Crossroads,Give way or uncontrolled
2017010055330,520,2017,51.535531,-0.08219,1,0,49.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.535531+-0.08219,2017-08-01,13:15,Crossroads,unknown (self reported)
2018010114844,520,2018,51.535531,-0.08219,1,0,49.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.535531+-0.08219,2018-06-17,07:30,Crossroads,Give way or uncontrolled
2019010176286,520,2019,51.535816,-0.082063,1,0,49.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.535816+-0.082063,2019-04-19,19:20,T or staggered junction,Give way or uncontrolled
2019010183792,520,2019,51.535434,-0.082353,1,0,49.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.535434+-0.082353,2019-05-29,06:29,Crossroads,Give way or uncontrolled
200101MM00188,128,2001,51.49306,-0.100688,1,0,50.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.49306+-0.100688,2001-02-09,07:30,Roundabout,Give way or uncontrolled
200201MM01229,128,2002,51.493051,-0.100112,1,0,50.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.493051+-0.100112,2002-10-04,18:55,Roundabout,Give way or uncontrolled
200501LX50554,128,2005,51.493332,-0.10082,1,0,50.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.493332+-0.10082,2005-04-12,11:20,Roundabout,Give way or uncontrolled
200801MM70354,128,2008,51.493242,-0.100824,1,0,50.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.493242+-0.100824,2008-02-18,18:30,Roundabout,Give way or uncontrolled
201101MM70120,128,2011,51.493065,-0.100976,1,0,50.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.493065+-0.100976,2011-01-19,07:30,Roundabout,Give way or uncontrolled
201401TD00039,128,2014,51.493056,-0.1004,0,1,50.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.493056+-0.1004,2014-05-13,16:05,Other junction,Auto traffic signal
201501MM70320,128,2015,51.4932,-0.100417,1,0,50.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.4932+-0.100417,2015-04-23,10:40,Roundabout,Give way or uncontrolled
200301TA00014,243,2003,51.53143,-0.104426,1,0,51.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.53143+-0.104426,2003-04-11,18:40,T or staggered junction,Auto traffic signal
200301TA00195,243,2003,51.53143,-0.104426,0,1,51.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.53143+-0.104426,2003-07-29,13:05,T or staggered junction,Auto traffic signal
200801NI73425,243,2008,51.531428,-0.104282,1,0,51.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.531428+-0.104282,2008-06-06,17:30,T or staggered junction,Auto traffic signal
201301EO40383,243,2013,51.531248,-0.104289,1,0,51.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.531248+-0.104289,2013-07-06,03:12,T or staggered junction,Auto traffic signal
201601EO40507,243,2016,51.530983,-0.104589,1,0,51.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.530983+-0.104589,2016-08-11,09:55,Other junction,Auto traffic signal
2017010064993,243,2017,51.531486,-0.10442,1,0,51.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.531486+-0.10442,2017-10-17,13:50,Crossroads,Auto traffic signal
2020010281868,243,2020,51.531136,-0.103945,1,0,51.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.531136+-0.103945,2020-11-30,12:16,T or staggered junction,Auto traffic signal
201001CW11220,465,2010,51.485689,-0.145789,1,0,52.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485689+-0.145789,2010-06-22,09:02,T or staggered junction,Auto traffic signal
201101TA01064,465,2011,51.485689,-0.145789,1,0,52.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485689+-0.145789,2011-05-05,07:51,T or staggered junction,Auto traffic signal
201401CW11754,465,2014,51.485597,-0.14565,1,0,52.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485597+-0.14565,2014-11-14,11:25,T or staggered junction,Auto traffic signal
2017010073156,465,2017,51.485652,-0.145644,1,0,52.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485652+-0.145644,2017-11-27,13:01,T or staggered junction,Auto traffic signal
2018010112636,465,2018,51.485652,-0.145644,1,0,52.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485652+-0.145644,2018-06-06,23:10,T or staggered junction,Auto traffic signal
2020010263362,465,2020,51.485625,-0.145055,1,0,52.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485625+-0.145055,2020-08-22,09:20,Other junction,Auto traffic signal
2020010279933,465,2020,51.485724,-0.145612,1,0,52.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.485724+-0.145612,2020-11-18,08:40,T or staggered junction,Give way or uncontrolled
200101NI09009,143,2001,51.53845,-0.099231,1,0,53.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.53845+-0.099231,2001-12-19,15:30,T or staggered junction,Give way or uncontrolled
200301EO01108,143,2003,51.538803,-0.098784,0,1,53.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.538803+-0.098784,2003-07-12,02:20,T or staggered junction,Give way or uncontrolled
200301TA00341,143,2003,51.53827,-0.099238,1,0,53.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.53827+-0.099238,2003-09-30,09:35,T or staggered junction,Give way or uncontrolled
200401EO00608,143,2004,51.538538,-0.099083,1,0,53.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.538538+-0.099083,2004-05-07,01:38,T or staggered junction,Give way or uncontrolled
200501EO41453,143,2005,51.538095,-0.099534,1,0,53.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.538095+-0.099534,2005-12-08,19:00,Crossroads,Give way or uncontrolled
201101TB00845,143,2011,51.538183,-0.099386,1,0,53.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.538183+-0.099386,2011-05-01,14:00,T or staggered junction,Give way or uncontrolled
201601EO40242,143,2016,51.538008,-0.099682,1,0,53.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.538008+-0.099682,2016-03-08,14:00,Crossroads,Give way or uncontrolled
2020010266492,143,2020,51.538407,-0.099244,1,0,53.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.538407+-0.099244,2020-09-08,16:45,T or staggered junction,Give way or uncontrolled
200001BS00024,0,2000,51.486622,-0.170814,1,0,54.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486622+-0.170814,2000-01-13,08:00,T or staggered junction,Give way or uncontrolled
200801BS70453,0,2008,51.486795,-0.170375,1,0,54.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486795+-0.170375,2008-08-01,08:50,T or staggered junction,Give way or uncontrolled
200901BS70381,0,2009,51.486622,-0.170814,1,0,54.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486622+-0.170814,2009-07-16,09:00,T or staggered junction,Give way or uncontrolled
201201TA00114,0,2012,51.486622,-0.170814,1,0,54.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486622+-0.170814,2012-01-23,06:50,T or staggered junction,Give way or uncontrolled
201301BS70003,0,2013,51.486361,-0.171402,1,0,54.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486361+-0.171402,2013-01-02,09:08,T or staggered junction,Give way or uncontrolled
201501BS70120,0,2015,51.486586,-0.170837,1,0,54.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486586+-0.170837,2015-03-11,12:44,T or staggered junction,Give way or uncontrolled
2019010155778,0,2019,51.486873,-0.170096,1,0,54.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486873+-0.170096,2019-01-04,16:40,T or staggered junction,Auto traffic signal
2020010261766,0,2020,51.486873,-0.17011,1,0,54.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.486873+-0.17011,2020-08-13,00:25,T or staggered junction,Auto traffic signal
200001LX00212,43,2000,51.481174,-0.110831,1,0,55.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.481174+-0.110831,2000-02-15,09:10,Crossroads,Auto traffic signal
200301LX01438,43,2003,51.481356,-0.110968,1,0,55.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.481356+-0.110968,2003-10-28,11:00,More than 4 arms (not roundabout),Auto traffic signal
200301TE00510,43,2003,51.481082,-0.110691,0,1,55.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.481082+-0.110691,2003-09-25,21:35,Other junction,Auto traffic signal
200401LX00311,43,2004,51.481172,-0.110687,1,0,55.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.481172+-0.110687,2004-03-18,08:20,T or staggered junction,Auto traffic signal
200601TD00111,43,2006,51.481079,-0.110547,1,0,55.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.481079+-0.110547,2006-05-11,15:24,More than 4 arms (not roundabout),Auto traffic signal
201101LX50874,43,2011,51.481079,-0.110547,1,0,55.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.481079+-0.110547,2011-10-25,08:15,Crossroads,Auto traffic signal
2018010118668,43,2018,51.481504,-0.111103,1,0,55.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.481504+-0.111103,2018-06-17,23:00,More than 4 arms (not roundabout),Auto traffic signal
2019010219105,43,2019,51.481301,-0.110809,1,0,55.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.481301+-0.110809,2019-11-18,10:45,Other junction,Auto traffic signal
200901CW11678,443,2009,51.517385,-0.142773,1,0,56.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.517385+-0.142773,2009-07-06,13:00,Crossroads,Auto traffic signal
201301CW10095,443,2013,51.517478,-0.142914,1,0,56.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.517478+-0.142914,2013-01-25,20:06,Crossroads,Auto traffic signal
201301CW11557,443,2013,51.517298,-0.142921,1,0,56.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.517298+-0.142921,2013-11-06,18:15,Crossroads,Auto traffic signal
201401TD00015,443,2014,51.517026,-0.142788,0,1,56.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.517026+-0.142788,2014-02-25,18:23,T or staggered junction,Give way or uncontrolled
2016010003233,443,2016,51.517298,-0.142921,1,0,56.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.517298+-0.142921,2016-11-24,18:00,Crossroads,Auto traffic signal
200201EO00411,171,2002,51.531318,-0.114235,1,0,57.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.531318+-0.114235,2002-06-17,13:20,T or staggered junction,Auto traffic signal
200701TA00033,171,2007,51.531228,-0.114238,0,1,57.0,http://maps.google.com/maps?z=12&t=m&q=loc:51.531228+-0.114238,2007-03-09,08:21,Other junction,Auto traffic signal
